transaction_id,date,store_id,product_id,quantity,unit_price,total_amount
TX12428,2026-08-04,S004,P007,1,9.99,9.99
TX12429,2026-08-04,S004,P008,3,12.99,38.97
TX12430,2026-08-04,S004,P009,1,14.99,14.99
TX12431,2026-08-04,S004,P010,2,19.99,39.98
TX12432,2026-08-04,S004,P011,1,24.99,24.99
TX12433,2026-08-04,S004,P012,1,59.99,59.99
TX12434,2026-08-04,S004,P013,1,22.99,22.99
TX12435,2026-08-05,S001,P001,3,29.99,89.97
TX12436,2026-08-05,S001,P001,3,29.99,89.97
TX12437,2026-08-05,S001,P001,2,29.99,59.98
TX12438,2026-08-05,S001,P002,2,89.99,179.98
TX12439,2026-08-05,S001,P003,2,39.99,79.98
TX12440,2026-08-05,S001,P003,2,39.99,79.98
TX12441,2026-08-05,S001,P003,1,39.99,39.99
TX12442,2026-08-05,S001,P003,2,39.99,79.98
TX12443,2026-08-05,S001,P004,1,149.99,149.99
TX12444,2026-08-05,S001,P006,2,34.99,69.98
TX12445,2026-08-05,S001,P006,1,34.99,34.99
TX12446,2026-08-05,S001,P007,1,9.99,9.99
TX12447,2026-08-05,S001,P007,3,9.99,29.97
TX12448,2026-08-05,S001,P007,1,9.99,9.99
TX12449,2026-08-05,S001,P007,1,9.99,9.99
TX12450,2026-08-05,S001,P007,2,9.99,19.98
TX12451,2026-08-05,S001,P007,1,9.99,9.99
TX12452,2026-08-05,S001,P008,2,12.99,25.98
TX12453,2026-08-05,S001,P009,2,14.99,29.98
TX12454,2026-08-05,S001,P009,1,14.99,14.99
TX12455,2026-08-05,S001,P009,2,14.99,29.98
TX12456,2026-08-05,S001,P009,1,14.99,14.99
TX12457,2026-08-05,S001,P010,1,19.99,19.99
TX12458,2026-08-05,S001,P011,2,24.99,49.98
TX12459,2026-08-05,S001,P011,2,24.99,49.98
TX12460,2026-08-05,S001,P012,2,59.99,119.98
TX12461,2026-08-05,S001,P012,1,59.99,59.99
TX12462,2026-08-05,S001,P013,2,22.99,45.98
TX12463,2026-08-05,S001,P013,2,22.99,45.98
TX12464,2026-08-05,S001,P013,1,22.99,22.99
TX12465,2026-08-05,S001,P013,1,22.99,22.99
TX12466,2026-08-05,S001,P014,1,32.99,32.99
TX12467,2026-08-05,S001,P015,3,11.99,35.97
TX12468,2026-08-05,S001,P015,1,11.99,11.99
TX12469,2026-08-05,S001,P015,1,11.99,11.99
TX12470,2026-08-05,S002,P001,1,29.99,29.99
TX12471,2026-08-05,S002,P001,2,29.99,59.98
TX12472,2026-08-05,S002,P001,1,29.99,29.99
TX12473,2026-08-05,S002,P001,2,29.99,59.98
TX12474,2026-08-05,S002,P002,2,89.99,179.98
TX12475,2026-08-05,S002,P002,1,89.99,89.99
TX12476,2026-08-05,S002,P003,1,39.99,39.99
TX12477,2026-08-05,S002,P003,1,39.99,39.99
TX12478,2026-08-05,S002,P003,1,39.99,39.99
TX12479,2026-08-05,S002,P005,1,49.99,49.99
TX12480,2026-08-05,S002,P006,2,34.99,69.98
TX12481,2026-08-05,S002,P007,2,9.99,19.98
TX12482,2026-08-05,S002,P008,2,12.99,25.98
TX12483,2026-08-05,S002,P009,1,14.99,14.99
TX12484,2026-08-05,S002,P009,1,14.99,14.99
TX12485,2026-08-05,S002,P009,2,14.99,29.98
TX12486,2026-08-05,S002,P010,3,19.99,59.97
TX12487,2026-08-05,S002,P010,1,19.99,19.99
TX12488,2026-08-05,S002,P012,2,59.99,119.98
TX12489,2026-08-05,S002,P012,1,59.99,59.99
TX12490,2026-08-05,S002,P013,1,22.99,22.99
TX12491,2026-08-05,S002,P013,2,22.99,45.98
TX12492,2026-08-05,S002,P013,1,22.99,22.99
TX12493,2026-08-05,S003,P001,2,29.99,59.98
TX12494,2026-08-05,S003,P001,1,29.99,29.99
TX12495,2026-08-05,S003,P002,2,89.99,179.98
TX12496,2026-08-05,S003,P003,1,39.99,39.99
TX12497,2026-08-05,S003,P004,1,149.99,149.99
TX12498,2026-08-05,S003,P004,1,149.99,149.99
TX12499,2026-08-05,S003,P007,2,9.99,19.98
TX12500,2026-08-05,S003,P007,2,9.99,19.98
TX12501,2026-08-05,S003,P008,2,12.99,25.98
TX12502,2026-08-05,S003,P008,1,12.99,12.99
TX12503,2026-08-05,S003,P009,1,14.99,14.99
TX12504,2026-08-05,S003,P009,1,14.99,14.99
TX12505,2026-08-05,S003,P010,2,19.99,39.98
TX12506,2026-08-05,S003,P010,1,19.99,19.99
TX12507,2026-08-05,S003,P011,1,24.99,24.99
TX12508,2026-08-05,S003,P012,2,59.99,119.98
TX12509,2026-08-05,S003,P013,2,22.99,45.98
TX12510,2026-08-05,S003,P013,1,22.99,22.99
TX12511,2026-08-05,S004,P002,1,89.99,89.99
TX12512,2026-08-05,S004,P004,1,149.99,149.99
TX12513,2026-08-05,S004,P007,2,9.99,19.98
TX12514,2026-08-05,S004,P007,2,9.99,19.98
TX12515,2026-08-05,S004,P007,1,9.99,9.99
TX12516,2026-08-05,S004,P010,1,19.99,19.99
TX12517,2026-08-05,S004,P013,1,22.99,22.99
TX12518,2026-08-05,S004,P013,1,22.99,22.99
TX12519,2026-08-06,S001,P001,1,29.99,29.99
TX12520,2026-08-06,S001,P001,2,29.99,59.98
TX12521,2026-08-06,S001,P001,3,29.99,89.97
TX12522,2026-08-06,S001,P001,2,29.99,59.98
TX12523,2026-08-06,S001,P001,1,29.99,29.99
TX12524,2026-08-06,S001,P002,2,89.99,179.98
TX12525,2026-08-06,S001,P003,1,39.99,39.99
TX12526,2026-08-06,S001,P003,2,39.99,79.98
TX12527,2026-08-06,S001,P003,1,39.99,39.99
TX12528,2026-08-06,S001,P003,3,39.99,119.97
TX12529,2026-08-06,S001,P003,1,39.99,39.99
TX12530,2026-08-06,S001,P004,1,149.99,149.99
TX12531,2026-08-06,S001,P004,2,149.99,299.98
TX12532,2026-08-06,S001,P006,3,34.99,104.97
TX12533,2026-08-06,S001,P006,1,34.99,34.99
TX12534,2026-08-06,S001,P007,1,9.99,9.99
TX12535,2026-08-06,S001,P007,2,9.99,19.98
TX12536,2026-08-06,S001,P007,3,9.99,29.97
TX12537,2026-08-06,S001,P007,2,9.99,19.98
TX12538,2026-08-06,S001,P008,3,12.99,38.97
TX12539,2026-08-06,S001,P008,2,12.99,25.98
TX12540,2026-08-06,S001,P008,1,12.99,12.99
TX12541,2026-08-06,S001,P009,3,14.99,44.97
TX12542,2026-08-06,S001,P009,3,14.99,44.97
TX12543,2026-08-06,S001,P009,1,14.99,14.99
TX12544,2026-08-06,S001,P009,1,14.99,14.99
TX12545,2026-08-06,S001,P009,1,14.99,14.99
TX12546,2026-08-06,S001,P009,2,14.99,29.98
TX12547,2026-08-06,S001,P010,2,19.99,39.98
TX12548,2026-08-06,S001,P010,1,19.99,19.99
TX12549,2026-08-06,S001,P011,2,24.99,49.98
TX12550,2026-08-06,S001,P012,2,59.99,119.98
TX12551,2026-08-06,S001,P013,1,22.99,22.99
TX12552,2026-08-06,S001,P013,1,22.99,22.99
TX12553,2026-08-06,S001,P013,2,22.99,45.98
TX12554,2026-08-06,S001,P014,2,32.99,65.98
TX12555,2026-08-06,S001,P015,1,11.99,11.99
TX12556,2026-08-06,S002,P001,3,29.99,89.97
TX12557,2026-08-06,S002,P002,1,89.99,89.99
TX12558,2026-08-06,S002,P002,1,89.99,89.99
TX12559,2026-08-06,S002,P003,1,39.99,39.99
TX12560,2026-08-06,S002,P003,1,39.99,39.99
TX12561,2026-08-06,S002,P003,1,39.99,39.99
TX12562,2026-08-06,S002,P004,1,149.99,149.99
TX12563,2026-08-06,S002,P005,1,49.99,49.99
TX12564,2026-08-06,S002,P006,3,34.99,104.97
TX12565,2026-08-06,S002,P006,1,34.99,34.99
TX12566,2026-08-06,S002,P007,1,9.99,9.99
TX12567,2026-08-06,S002,P007,3,9.99,29.97
TX12568,2026-08-06,S002,P007,3,9.99,29.97
TX12569,2026-08-06,S002,P007,1,9.99,9.99
TX12570,2026-08-06,S002,P008,2,12.99,25.98
TX12571,2026-08-06,S002,P008,1,12.99,12.99
TX12572,2026-08-06,S002,P009,2,14.99,29.98
TX12573,2026-08-06,S002,P010,1,19.99,19.99
TX12574,2026-08-06,S002,P011,2,24.99,49.98
TX12575,2026-08-06,S002,P011,2,24.99,49.98
TX12576,2026-08-06,S002,P012,1,59.99,59.99
TX12577,2026-08-06,S002,P013,1,22.99,22.99
TX12578,2026-08-06,S002,P015,3,11.99,35.97
TX12579,2026-08-06,S003,P001,2,29.99,59.98
TX12580,2026-08-06,S003,P001,2,29.99,59.98
TX12581,2026-08-06,S003,P002,2,89.99,179.98
TX12582,2026-08-06,S003,P003,2,39.99,79.98
TX12583,2026-08-06,S003,P004,2,149.99,299.98
TX12584,2026-08-06,S003,P006,1,34.99,34.99
TX12585,2026-08-06,S003,P007,2,9.99,19.98
TX12586,2026-08-06,S003,P008,2,12.99,25.98
TX12587,2026-08-06,S003,P008,1,12.99,12.99
TX12588,2026-08-06,S003,P009,1,14.99,14.99
TX12589,2026-08-06,S003,P009,2,14.99,29.98
TX12590,2026-08-06,S003,P010,1,19.99,19.99
TX12591,2026-08-06,S003,P011,1,24.99,24.99
TX12592,2026-08-06,S003,P012,1,59.99,59.99
TX12593,2026-08-06,S003,P013,2,22.99,45.98
TX12594,2026-08-06,S003,P013,1,22.99,22.99
TX12595,2026-08-06,S003,P015,2,11.99,23.98
TX12596,2026-08-06,S004,P001,1,29.99,29.99
TX12597,2026-08-06,S004,P002,2,89.99,179.98
TX12598,2026-08-06,S004,P003,3,39.99,119.97
TX12599,2026-08-06,S004,P004,1,149.99,149.99
TX12600,2026-08-06,S004,P006,1,34.99,34.99
TX12601,2026-08-06,S004,P007,2,9.99,19.98
TX12602,2026-08-06,S004,P007,2,9.99,19.98
TX12603,2026-08-06,S004,P008,1,12.99,12.99
TX12604,2026-08-06,S004,P009,3,14.99,44.97
TX12605,2026-08-06,S004,P010,1,19.99,19.99
TX12606,2026-08-06,S004,P013,1,22.99,22.99
TX12607,2026-08-07,S001,P001,3,29.99,89.97
TX12608,2026-08-07,S001,P001,1,29.99,29.99
TX12609,2026-08-07,S001,P001,1,29.99,29.99
TX12610,2026-08-07,S001,P002,2,89.99,179.98
TX12611,2026-08-07,S001,P002,1,89.99,89.99
TX12612,2026-08-07,S001,P003,3,39.99,119.97
TX12613,2026-08-07,S001,P003,1,39.99,39.99
TX12614,2026-08-07,S001,P004,2,149.99,299.98
TX12615,2026-08-07,S001,P006,2,34.99,69.98
TX12616,2026-08-07,S001,P007,2,9.99,19.98
TX12617,2026-08-07,S001,P007,1,9.99,9.99
TX12618,2026-08-07,S001,P007,3,9.99,29.97
TX12619,2026-08-07,S001,P007,1,9.99,9.99
TX12620,2026-08-07,S001,P007,1,9.99,9.99
TX12621,2026-08-07,S001,P008,3,12.99,38.97
TX12622,2026-08-07,S001,P008,2,12.99,25.98
TX12623,2026-08-07,S001,P009,1,14.99,14.99
TX12624,2026-08-07,S001,P009,1,14.99,14.99
TX12625,2026-08-07,S001,P009,1,14.99,14.99
TX12626,2026-08-07,S001,P009,2,14.99,29.98
TX12627,2026-08-07,S001,P009,2,14.99,29.98
TX12628,2026-08-07,S001,P009,2,14.99,29.98
TX12629,2026-08-07,S001,P011,1,24.99,24.99
TX12630,2026-08-07,S001,P011,2,24.99,49.98
TX12631,2026-08-07,S001,P011,1,24.99,24.99
TX12632,2026-08-07,S001,P013,1,22.99,22.99
TX12633,2026-08-07,S001,P013,2,22.99,45.98
TX12634,2026-08-07,S001,P013,1,22.99,22.99
TX12635,2026-08-07,S001,P015,3,11.99,35.97
TX12636,2026-08-07,S002,P001,2,29.99,59.98
TX12637,2026-08-07,S002,P001,1,29.99,29.99
TX12638,2026-08-07,S002,P002,2,89.99,179.98
TX12639,2026-08-07,S002,P003,1,39.99,39.99
TX12640,2026-08-07,S002,P003,3,39.99,119.97
TX12641,2026-08-07,S002,P003,1,39.99,39.99
TX12642,2026-08-07,S002,P006,1,34.99,34.99
TX12643,2026-08-07,S002,P007,1,9.99,9.99
TX12644,2026-08-07,S002,P007,3,9.99,29.97
TX12645,2026-08-07,S002,P007,1,9.99,9.99
TX12646,2026-08-07,S002,P008,2,12.99,25.98
TX12647,2026-08-07,S002,P009,2,14.99,29.98
TX12648,2026-08-07,S002,P009,2,14.99,29.98
TX12649,2026-08-07,S002,P011,1,24.99,24.99
TX12650,2026-08-07,S002,P012,2,59.99,119.98
TX12651,2026-08-07,S002,P013,1,22.99,22.99
TX12652,2026-08-07,S002,P013,1,22.99,22.99
TX12653,2026-08-07,S002,P015,1,11.99,11.99
TX12654,2026-08-07,S003,P001,2,29.99,59.98
TX12655,2026-08-07,S003,P002,2,89.99,179.98
TX12656,2026-08-07,S003,P003,1,39.99,39.99
TX12657,2026-08-07,S003,P004,1,149.99,149.99
TX12658,2026-08-07,S003,P006,2,34.99,69.98
TX12659,2026-08-07,S003,P007,3,9.99,29.97
TX12660,2026-08-07,S003,P008,3,12.99,38.97
TX12661,2026-08-07,S003,P008,1,12.99,12.99
TX12662,2026-08-07,S003,P009,2,14.99,29.98
TX12663,2026-08-07,S003,P009,2,14.99,29.98
TX12664,2026-08-07,S003,P010,1,19.99,19.99
TX12665,2026-08-07,S003,P011,1,24.99,24.99
TX12666,2026-08-07,S003,P012,1,59.99,59.99
TX12667,2026-08-07,S003,P012,1,59.99,59.99
TX12668,2026-08-07,S003,P013,2,22.99,45.98
TX12669,2026-08-07,S003,P015,1,11.99,11.99
TX12670,2026-08-07,S004,P001,1,29.99,29.99
TX12671,2026-08-07,S004,P002,1,89.99,89.99
TX12672,2026-08-07,S004,P003,2,39.99,79.98
TX12673,2026-08-07,S004,P003,1,39.99,39.99
TX12674,2026-08-07,S004,P004,1,149.99,149.99
TX12675,2026-08-07,S004,P007,3,9.99,29.97
TX12676,2026-08-07,S004,P007,3,9.99,29.97
TX12677,2026-08-07,S004,P008,2,12.99,25.98
TX12678,2026-08-07,S004,P008,1,12.99,12.99
TX12679,2026-08-07,S004,P009,2,14.99,29.98
TX12680,2026-08-07,S004,P009,1,14.99,14.99
TX12681,2026-08-07,S004,P010,1,19.99,19.99
TX12682,2026-08-07,S004,P013,1,22.99,22.99
TX12683,2026-08-07,S004,P015,2,11.99,23.98
TX12684,2026-08-08,S001,P001,2,29.99,59.98
TX12685,2026-08-08,S001,P001,1,29.99,29.99
TX12686,2026-08-08,S001,P001,3,29.99,89.97
TX12687,2026-08-08,S001,P001,1,29.99,29.99
TX12688,2026-08-08,S001,P002,3,89.99,269.97
TX12689,2026-08-08,S001,P003,2,39.99,79.98
TX12690,2026-08-08,S001,P003,2,39.99,79.98
TX12691,2026-08-08,S001,P004,2,149.99,299.98
TX12692,2026-08-08,S001,P005,1,49.99,49.99
TX12693,2026-08-08,S001,P006,2,34.99,69.98
TX12694,2026-08-08,S001,P006,1,34.99,34.99
TX12695,2026-08-08,S001,P006,1,34.99,34.99
TX12696,2026-08-08,S001,P007,3,9.99,29.97
TX12697,2026-08-08,S001,P007,1,9.99,9.99
TX12698,2026-08-08,S001,P007,2,9.99,19.98
TX12699,2026-08-08,S001,P007,2,9.99,19.98
TX12700,2026-08-08,S001,P007,2,9.99,19.98
TX12701,2026-08-08,S001,P008,2,12.99,25.98
TX12702,2026-08-08,S001,P008,3,12.99,38.97
TX12703,2026-08-08,S001,P008,2,12.99,25.98
TX12704,2026-08-08,S001,P008,1,12.99,12.99
TX12705,2026-08-08,S001,P009,1,14.99,14.99
TX12706,2026-08-08,S001,P009,3,14.99,44.97
TX12707,2026-08-08,S001,P009,2,14.99,29.98
TX12708,2026-08-08,S001,P009,3,14.99,44.97
TX12709,2026-08-08,S001,P009,3,14.99,44.97
TX12710,2026-08-08,S001,P010,2,19.99,39.98
TX12711,2026-08-08,S001,P010,1,19.99,19.99
TX12712,2026-08-08,S001,P010,1,19.99,19.99
TX12713,2026-08-08,S001,P011,2,24.99,49.98
TX12714,2026-08-08,S001,P012,1,59.99,59.99
TX12715,2026-08-08,S001,P013,3,22.99,68.97
TX12716,2026-08-08,S001,P013,1,22.99,22.99
TX12717,2026-08-08,S001,P014,1,32.99,32.99
TX12718,2026-08-08,S001,P015,1,11.99,11.99
TX12719,2026-08-08,S001,P015,1,11.99,11.99
TX12720,2026-08-08,S002,P001,3,29.99,89.97
TX12721,2026-08-08,S002,P001,1,29.99,29.99
TX12722,2026-08-08,S002,P001,1,29.99,29.99
TX12723,2026-08-08,S002,P002,1,89.99,89.99
TX12724,2026-08-08,S002,P002,1,89.99,89.99
TX12725,2026-08-08,S002,P003,1,39.99,39.99
TX12726,2026-08-08,S002,P004,1,149.99,149.99
TX12727,2026-08-08,S002,P006,2,34.99,69.98
TX12728,2026-08-08,S002,P006,3,34.99,104.97
TX12729,2026-08-08,S002,P007,2,9.99,19.98
TX12730,2026-08-08,S002,P007,1,9.99,9.99
TX12731,2026-08-08,S002,P008,3,12.99,38.97
TX12732,2026-08-08,S002,P009,1,14.99,14.99
TX12733,2026-08-08,S002,P009,1,14.99,14.99
TX12734,2026-08-08,S002,P009,3,14.99,44.97
TX12735,2026-08-08,S002,P009,1,14.99,14.99
TX12736,2026-08-08,S002,P009,1,14.99,14.99
TX12737,2026-08-08,S002,P010,3,19.99,59.97
TX12738,2026-08-08,S002,P010,2,19.99,39.98
TX12739,2026-08-08,S002,P010,1,19.99,19.99
TX12740,2026-08-08,S002,P012,1,59.99,59.99
TX12741,2026-08-08,S002,P013,1,22.99,22.99
TX12742,2026-08-08,S002,P013,2,22.99,45.98
TX12743,2026-08-08,S002,P013,1,22.99,22.99
TX12744,2026-08-08,S002,P015,2,11.99,23.98
TX12745,2026-08-08,S002,P015,2,11.99,23.98
TX12746,2026-08-08,S003,P001,1,29.99,29.99
TX12747,2026-08-08,S003,P001,1,29.99,29.99
TX12748,2026-08-08,S003,P001,3,29.99,89.97
TX12749,2026-08-08,S003,P002,1,89.99,89.99
TX12750,2026-08-08,S003,P003,1,39.99,39.99
TX12751,2026-08-08,S003,P003,1,39.99,39.99
TX12752,2026-08-08,S003,P004,1,149.99,149.99
TX12753,2026-08-08,S003,P006,2,34.99,69.98
TX12754,2026-08-08,S003,P007,1,9.99,9.99
TX12755,2026-08-08,S003,P007,1,9.99,9.99
TX12756,2026-08-08,S003,P007,2,9.99,19.98
TX12757,2026-08-08,S003,P008,1,12.99,12.99
TX12758,2026-08-08,S003,P008,1,12.99,12.99
TX12759,2026-08-08,S003,P008,1,12.99,12.99
TX12760,2026-08-08,S003,P009,2,14.99,29.98
TX12761,2026-08-08,S003,P010,1,19.99,19.99
TX12762,2026-08-08,S003,P010,2,19.99,39.98
TX12763,2026-08-08,S003,P011,2,24.99,49.98
TX12764,2026-08-08,S003,P011,1,24.99,24.99
TX12765,2026-08-08,S003,P012,1,59.99,59.99
TX12766,2026-08-08,S003,P013,1,22.99,22.99
TX12767,2026-08-08,S003,P015,1,11.99,11.99
TX12768,2026-08-08,S004,P002,1,89.99,89.99
TX12769,2026-08-08,S004,P003,1,39.99,39.99
TX12770,2026-08-08,S004,P003,2,39.99,79.98
TX12771,2026-08-08,S004,P006,2,34.99,69.98
TX12772,2026-08-08,S004,P007,2,9.99,19.98
TX12773,2026-08-08,S004,P008,2,12.99,25.98
TX12774,2026-08-08,S004,P009,2,14.99,29.98
TX12775,2026-08-08,S004,P010,1,19.99,19.99
TX12776,2026-08-08,S004,P011,1,24.99,24.99
TX12777,2026-08-08,S004,P015,1,11.99,11.99
TX12778,2026-08-08,S004,P015,2,11.99,23.98
TX12779,2026-08-09,S001,P001,2,29.99,59.98
TX12780,2026-08-09,S001,P001,2,29.99,59.98
TX12781,2026-08-09,S001,P001,1,29.99,29.99
TX12782,2026-08-09,S001,P001,1,29.99,29.99
TX12783,2026-08-09,S001,P001,2,29.99,59.98
TX12784,2026-08-09,S001,P002,1,89.99,89.99
TX12785,2026-08-09,S001,P003,3,39.99,119.97
TX12786,2026-08-09,S001,P003,2,39.99,79.98
TX12787,2026-08-09,S001,P004,1,149.99,149.99
TX12788,2026-08-09,S001,P006,2,34.99,69.98
TX12789,2026-08-09,S001,P007,3,9.99,29.97
TX12790,2026-08-09,S001,P007,1,9.99,9.99
TX12791,2026-08-09,S001,P007,1,9.99,9.99
TX12792,2026-08-09,S001,P008,2,12.99,25.98
TX12793,2026-08-09,S001,P009,2,14.99,29.98
TX12794,2026-08-09,S001,P009,2,14.99,29.98
TX12795,2026-08-09,S001,P009,3,14.99,44.97
TX12796,2026-08-09,S001,P009,3,14.99,44.97
TX12797,2026-08-09,S001,P009,1,14.99,14.99
TX12798,2026-08-09,S001,P009,1,14.99,14.99
TX12799,2026-08-09,S001,P009,2,14.99,29.98
TX12800,2026-08-09,S001,P010,3,19.99,59.97
TX12801,2026-08-09,S001,P012,1,59.99,59.99
TX12802,2026-08-09,S001,P013,2,22.99,45.98
TX12803,2026-08-09,S001,P013,3,22.99,68.97
TX12804,2026-08-09,S001,P013,1,22.99,22.99
TX12805,2026-08-09,S001,P015,1,11.99,11.99
TX12806,2026-08-09,S001,P015,2,11.99,23.98
TX12807,2026-08-09,S001,P015,2,11.99,23.98
TX12808,2026-08-09,S002,P001,1,29.99,29.99
TX12809,2026-08-09,S002,P001,1,29.99,29.99
TX12810,2026-08-09,S002,P001,1,29.99,29.99
TX12811,2026-08-09,S002,P001,1,29.99,29.99
TX12812,2026-08-09,S002,P002,2,89.99,179.98
TX12813,2026-08-09,S002,P003,1,39.99,39.99
TX12814,2026-08-09,S002,P003,1,39.99,39.99
TX12815,2026-08-09,S002,P003,1,39.99,39.99
TX12816,2026-08-09,S002,P005,1,49.99,49.99
TX12817,2026-08-09,S002,P006,1,34.99,34.99
TX12818,2026-08-09,S002,P007,2,9.99,19.98
TX12819,2026-08-09,S002,P007,2,9.99,19.98
TX12820,2026-08-09,S002,P007,1,9.99,9.99
TX12821,2026-08-09,S002,P008,2,12.99,25.98
TX12822,2026-08-09,S002,P008,1,12.99,12.99
TX12823,2026-08-09,S002,P009,3,14.99,44.97
TX12824,2026-08-09,S002,P011,1,24.99,24.99
TX12825,2026-08-09,S002,P012,1,59.99,59.99
TX12826,2026-08-09,S002,P012,1,59.99,59.99
TX12827,2026-08-09,S002,P013,3,22.99,68.97
TX12828,2026-08-09,S002,P013,2,22.99,45.98
TX12829,2026-08-09,S002,P015,2,11.99,23.98
TX12830,2026-08-09,S003,P001,1,29.99,29.99
TX12831,2026-08-09,S003,P001,1,29.99,29.99
TX12832,2026-08-09,S003,P001,1,29.99,29.99
TX12833,2026-08-09,S003,P002,1,89.99,89.99
TX12834,2026-08-09,S003,P002,1,89.99,89.99
TX12835,2026-08-09,S003,P003,1,39.99,39.99
TX12836,2026-08-09,S003,P005,1,49.99,49.99
TX12837,2026-08-09,S003,P006,2,34.99,69.98
TX12838,2026-08-09,S003,P007,3,9.99,29.97
TX12839,2026-08-09,S003,P008,3,12.99,38.97
TX12840,2026-08-09,S003,P008,2,12.99,25.98
TX12841,2026-08-09,S003,P009,1,14.99,14.99
TX12842,2026-08-09,S003,P010,1,19.99,19.99
TX12843,2026-08-09,S003,P012,1,59.99,59.99
TX12844,2026-08-09,S003,P013,1,22.99,22.99
TX12845,2026-08-09,S003,P015,2,11.99,23.98
TX12846,2026-08-09,S004,P001,2,29.99,59.98
TX12847,2026-08-09,S004,P001,2,29.99,59.98
TX12848,2026-08-09,S004,P003,1,39.99,39.99
TX12849,2026-08-09,S004,P003,1,39.99,39.99
TX12850,2026-08-09,S004,P006,1,34.99,34.99
TX12851,2026-08-09,S004,P007,2,9.99,19.98
TX12852,2026-08-09,S004,P007,1,9.99,9.99
TX12853,2026-08-09,S004,P007,2,9.99,19.98
TX12854,2026-08-09,S004,P008,3,12.99,38.97
TX12855,2026-08-09,S004,P008,1,12.99,12.99
TX12856,2026-08-09,S004,P009,1,14.99,14.99
TX12857,2026-08-09,S004,P013,1,22.99,22.99
TX12858,2026-08-10,S001,P001,3,29.99,89.97
TX12859,2026-08-10,S001,P001,3,29.99,89.97
TX12860,2026-08-10,S001,P001,2,29.99,59.98
TX12861,2026-08-10,S001,P001,1,29.99,29.99
TX12862,2026-08-10,S001,P002,1,89.99,89.99
TX12863,2026-08-10,S001,P003,1,39.99,39.99
TX12864,2026-08-10,S001,P003,1,39.99,39.99
TX12865,2026-08-10,S001,P003,1,39.99,39.99
TX12866,2026-08-10,S001,P004,2,149.99,299.98
TX12867,2026-08-10,S001,P006,1,34.99,34.99
TX12868,2026-08-10,S001,P006,3,34.99,104.97
TX12869,2026-08-10,S001,P007,2,9.99,19.98
TX12870,2026-08-10,S001,P007,3,9.99,29.97
TX12871,2026-08-10,S001,P008,3,12.99,38.97
TX12872,2026-08-10,S001,P008,2,12.99,25.98
TX12873,2026-08-10,S001,P008,1,12.99,12.99
TX12874,2026-08-10,S001,P008,3,12.99,38.97
TX12875,2026-08-10,S001,P009,1,14.99,14.99
TX12876,2026-08-10,S001,P009,1,14.99,14.99
TX12877,2026-08-10,S001,P009,3,14.99,44.97
TX12878,2026-08-10,S001,P009,3,14.99,44.97
TX12879,2026-08-10,S001,P009,1,14.99,14.99
TX12880,2026-08-10,S001,P009,3,14.99,44.97
TX12881,2026-08-10,S001,P010,3,19.99,59.97
TX12882,2026-08-10,S001,P010,1,19.99,19.99
TX12883,2026-08-10,S001,P011,1,24.99,24.99
TX12884,2026-08-10,S001,P012,1,59.99,59.99
TX12885,2026-08-10,S001,P013,3,22.99,68.97
TX12886,2026-08-10,S001,P013,1,22.99,22.99
TX12887,2026-08-10,S001,P015,1,11.99,11.99
TX12888,2026-08-10,S001,P015,3,11.99,35.97
TX12889,2026-08-10,S001,P015,1,11.99,11.99
TX12890,2026-08-10,S002,P001,3,29.99,89.97
TX12891,2026-08-10,S002,P002,2,89.99,179.98
TX12892,2026-08-10,S002,P003,2,39.99,79.98
TX12893,2026-08-10,S002,P004,1,149.99,149.99
TX12894,2026-08-10,S002,P004,1,149.99,149.99
TX12895,2026-08-10,S002,P006,2,34.99,69.98
TX12896,2026-08-10,S002,P007,1,9.99,9.99
TX12897,2026-08-10,S002,P007,2,9.99,19.98
TX12898,2026-08-10,S002,P008,1,12.99,12.99
TX12899,2026-08-10,S002,P008,3,12.99,38.97
TX12900,2026-08-10,S002,P008,1,12.99,12.99
TX12901,2026-08-10,S002,P009,2,14.99,29.98
TX12902,2026-08-10,S002,P009,3,14.99,44.97
TX12903,2026-08-10,S002,P009,1,14.99,14.99
TX12904,2026-08-10,S002,P010,2,19.99,39.98
TX12905,2026-08-10,S002,P011,2,24.99,49.98
TX12906,2026-08-10,S002,P012,1,59.99,59.99
TX12907,2026-08-10,S002,P013,2,22.99,45.98
TX12908,2026-08-10,S002,P013,1,22.99,22.99
TX12909,2026-08-10,S002,P015,1,11.99,11.99
TX12910,2026-08-10,S002,P015,1,11.99,11.99
TX12911,2026-08-10,S003,P001,2,29.99,59.98
TX12912,2026-08-10,S003,P001,1,29.99,29.99
TX12913,2026-08-10,S003,P001,3,29.99,89.97
TX12914,2026-08-10,S003,P001,1,29.99,29.99
TX12915,2026-08-10,S003,P001,1,29.99,29.99
TX12916,2026-08-10,S003,P002,1,89.99,89.99
TX12917,2026-08-10,S003,P003,1,39.99,39.99
TX12918,2026-08-10,S003,P003,1,39.99,39.99
TX12919,2026-08-10,S003,P007,1,9.99,9.99
TX12920,2026-08-10,S003,P008,3,12.99,38.97
TX12921,2026-08-10,S003,P008,1,12.99,12.99
TX12922,2026-08-10,S003,P009,3,14.99,44.97
TX12923,2026-08-10,S003,P011,1,24.99,24.99
TX12924,2026-08-10,S003,P013,1,22.99,22.99
TX12925,2026-08-10,S003,P013,2,22.99,45.98
